slice,grayvalue,area,mean_contrast,max_contrast,cx,cy
174,65,1,1.0317256,1.0317256,676,260
174,62,6,1.6550598,2.966211,688,261
174,63,2,0.9027599,1.8055198,772,261
174,64,2,0.3868971,0.3868971,558,262
174,94,5,1.3412433,3.4820738,724,263
174,117,4,1.8377613,2.7082796,760,264
174,123,6,0.9242542,2.192417,813,262
174,84,2,0.9027599,1.6765541,942,263
174,116,2,1.289657,1.8055198,980,263
174,72,8,1.7249162,3.4820738,496,266
174,125,4,2.0956926,3.0951767,516,266
174,67,11,1.5710368,3.7400053,622,265
174,128,4,2.3858654,3.4820738,754,266
174,106,6,2.3428767,3.9979367,868,266
174,80,2,2.3858654,3.6110396,556,266
174,67,2,1.4831055,1.8055198,616,267
174,63,4,2.4825897,3.0951767,782,266
174,44,4,1.8377612,3.4820738,812,266
174,62,4,2.2568998,2.579314,1116,268
174,55,1,1.0317256,1.0317256,358,268
174,56,4,1.7410369,3.3531082,398,270
174,65,3,1.891497,2.7082796,676,269
174,61,6,1.5690827,3.3531082,693,268
174,73,6,1.891497,4.384834,740,270
174,63,4,1.063967,2.966211,1090,270
174,66,4,1.9022441,3.3531082,332,272
174,128,6,1.6550598,3.9979367,527,270
174,60,12,1.57983,3.3531082,713,272
174,76,7,1.8607908,3.6110396,429,274
174,89,1,1.5475883,1.5475883,483,273
174,75,1,2.8372455,2.8372455,718,273
174,131,8,1.7410369,3.868971,749,273
174,94,6,1.5475883,3.0951767,900,274
174,80,8,1.7249162,5.158628,903,274
174,87,4,1.9989684,2.7082796,938,274
174,93,7,1.2343861,2.966211,945,273
174,65,2,0.9027599,1.6765541,260,274
174,64,4,2.2246583,3.7400053,392,274
174,68,8,1.8377613,3.3531082,869,275
174,70,4,2.0956926,2.966211,882,274
174,50,2,0.45137995,0.5158628,959,276
174,65,6,1.3971285,3.4820738,1010,274
174,63,2,2.4503484,2.4503484,242,277
174,72,4,1.5798299,2.579314,270,278
174,122,6,1.6120714,2.7082796,368,278
174,92,4,2.4181068,3.3531082,508,276
174,91,1,0.0,0.0,852,276
174,61,4,1.0962085,1.4186227,886,278
174,101,3,0.21494283,0.6448285,485,280
174,86,8,2.0956926,4.9006968,574,279
174,129,6,1.6120712,3.4820738,594,280
174,41,4,1.3541398,2.966211,676,280
174,95,8,1.6765541,3.6110396,999,280
174,52,4,2.3858654,3.7400053,262,284
174,118,3,1.4186226,1.8055198,345,282
174,118,6,1.8485084,3.7400053,508,284
174,60,6,1.139197,3.3531082,567,282
174,61,7,1.9344854,3.4820738,652,283
174,139,6,1.440117,3.7400053,870,282
174,59,1,1.0317256,1.0317256,478,285
174,68,7,1.0317256,3.3531082,481,286
174,61,6,1.8485084,3.2241426,726,286
174,67,6,1.0532199,3.9979367,841,284
174,43,5,0.6964148,2.966211,885,286
174,41,4,1.2574155,2.7082796,1062,286
174,102,4,2.2246585,2.8372455,516,288
174,65,4,1.0317256,1.8055198,559,286
174,48,1,0.3868971,0.3868971,597,287
174,61,6,1.6765541,2.966211,668,288
174,51,1,0.3868971,0.3868971,813,286
174,132,6,1.7195429,3.7400053,366,290
174,66,6,1.5690826,2.8372455,541,288
174,113,2,0.7737942,1.5475883,856,288
174,82,3,1.289657,2.966211,408,291
174,105,4,2.3858654,5.029662,420,290
174,86,1,3.3531082,3.3531082,672,290
174,87,6,1.1177027,3.0951767,749,292
174,67,6,1.9559798,3.3531082,800,292
174,139,8,2.079572,3.3531082,842,291
174,115,4,2.514831,3.6110396,900,290
174,111,4,1.4831057,3.6110396,912,290
174,93,4,2.579314,3.9979367,938,292
174,114,3,2.063451,2.966211,360,294
174,57,2,2.579314,3.4820738,480,292
174,125,6,1.3541398,3.0951767,518,294
174,57,4,1.7410369,2.966211,732,294
174,131,6,1.8055197,3.4820738,836,293
174,134,6,1.741037,4.1269026,444,294
174,60,4,1.9667269,3.868971,500,296
174,75,8,1.7893991,5.287594,816,296
174,134,8,1.8861234,4.384834,870,296
174,126,9,1.5619179,3.3531082,650,298
174,51,4,1.3541399,1.6765541,784,298
174,73,8,1.7571576,3.4820738,497,300
174,54,1,1.6765541,1.6765541,517,299
174,86,8,1.6443126,3.4820738,589,299
174,85,7,1.860791,4.1269026,750,299
174,45,1,0.1289657,0.1289657,764,299
174,132,6,1.7625313,3.868971,982,299
174,96,3,0.9457485,1.1606913,1062,300
174,109,4,2.127934,2.579314,342,302
174,122,6,1.1606913,2.7082796,554,302
174,93,6,1.7840255,2.7082796,848,300
174,107,6,1.7195426,4.1269026,1046,302
174,124,4,2.5148313,3.7400053,1082,300
174,70,6,1.2251742,2.579314,511,302
174,99,1,0.2579314,0.2579314,578,305
174,132,6,1.3111513,2.8372455,823,304
174,99,2,1.0962085,1.5475883,332,306
174,75,6,1.6335655,3.3531082,797,308
174,66,8,1.5637091,2.7082796,592,309
174,46,1,0.2579314,0.2579314,625,309
174,47,1,0.6448285,0.6448285,627,309
174,47,3,0.9457485,2.3213825,683,308
174,41,2,0.0,0.0,738,308
174,67,4,2.514831,3.4820738,746,310
174,82,1,0.1289657,0.1289657,757,309
174,100,2,0.2579314,0.5158628,779,310
174,102,4,1.9667269,2.966211,500,312
174,90,6,2.041957,2.8372455,908,311
174,115,6,1.139197,2.8372455,1046,312
174,81,4,2.6115553,3.0951767,434,312
174,121,6,2.1279342,3.2241426,674,313
174,106,1,0.0,0.0,795,313
174,58,6,1.1177027,2.7082796,808,313
174,44,1,0.2579314,0.2579314,927,312
174,137,2,2.643797,3.4820738,348,315
174,66,3,1.3756341,2.7082796,360,315
174,139,7,1.6397067,4.384834,418,315
174,70,4,2.9017284,3.6110396,600,316
174,123,9,1.4042932,3.6110396,620,315
174,106,8,1.515347,3.3531082,691,315
174,70,1,0.1289657,0.1289657,751,315
174,100,1,0.3868971,0.3868971,652,316
174,85,4,1.7732784,3.0951767,868,318
174,119,2,1.4186227,1.6765541,952,316
174,126,6,1.6765541,3.0951767,1096,317
174,50,2,0.9027599,0.9027599,882,320
174,80,6,1.2466685,3.0951767,985,320
174,117,2,2.7727625,4.255868,403,322
174,101,2,1.0317256,2.0634513,524,322
174,77,8,1.7732784,3.2241426,562,322
174,112,4,2.2246583,3.7400053,750,322
174,106,2,3.030694,3.4820738,818,321
174,132,7,1.179115,3.7400053,533,323
174,96,4,1.9989684,2.8372455,596,322
174,63,3,1.5475883,2.966211,1034,323
174,61,3,0.6448285,1.0317256,459,324
174,109,1,2.192417,2.192417,691,325
174,88,3,1.5475883,2.7082796,426,327
174,106,5,0.41269025,1.0317256,463,328
174,82,2,1.9989684,2.579314,480,327
174,64,13,1.7162359,3.4820738,547,328
174,106,1,0.0,0.0,570,327
174,102,6,1.3971285,2.966211,595,326
174,101,6,1.8485084,3.4820738,644,326
174,82,7,1.3265045,2.192417,342,329
174,72,3,1.289657,3.4820738,810,329
174,65,2,2.3213825,3.6110396,962,328
174,108,6,1.3541399,2.8372455,243,330
174,113,3,1.3756342,3.0951767,443,332
174,113,4,1.9989684,2.966211,508,332
174,64,6,1.2681627,2.966211,598,334
174,131,2,2.0634513,3.7400053,713,334
174,55,2,2.7082796,4.255868,719,332
174,75,5,1.857106,3.2241426,745,334
174,112,2,0.9027599,1.8055198,667,336
174,111,7,1.7870961,3.3531082,758,335
174,98,3,0.98873705,1.4186227,781,336
174,117,3,0.3868971,1.1606913,815,334
174,116,7,2.0818748,3.9979367,974,335
174,50,2,1.5475883,2.966211,1046,334
174,110,2,2.3858654,2.7082796,420,336
174,67,1,1.0317256,1.0317256,426,337
174,70,7,1.45547,2.579314,470,337
174,72,6,2.0419571,3.7400053,564,336
174,130,7,1.0869967,2.8372455,613,337
174,110,1,0.0,0.0,802,337
174,37,2,1.0962085,2.0634513,584,339
174,63,4,2.8372452,3.6110396,590,338
174,112,4,1.9667269,3.0951767,716,338
174,59,7,1.4186227,2.7082796,875,339
174,109,4,2.4825897,4.384834,340,340
174,128,9,1.1606913,2.8372455,452,341
174,63,10,1.4444158,2.966211,461,341
174,62,2,1.0317256,2.0634513,476,341
174,89,7,1.6397067,2.966211,521,342
174,124,4,2.192417,3.0951767,616,340
174,116,4,1.4508642,2.4503484,722,341
174,64,9,1.4902704,3.0951767,839,342
174,56,2,2.3858654,3.0951767,1085,340
174,54,1,0.1289657,0.1289657,419,342
174,114,5,1.9860718,3.0951767,427,343
174,41,4,1.2896571,2.8372455,550,342
174,113,6,1.1821856,1.8055198,676,344
174,94,4,1.9022441,3.3531082,698,344
174,131,2,3.1596596,3.2241426,754,342
174,122,4,2.643797,3.2241426,270,346
174,56,2,1.1606913,1.9344856,687,346
174,65,7,1.400199,3.0951767,798,345
174,98,1,2.8372455,2.8372455,888,345
174,128,6,1.8055199,3.2241426,568,348
174,72,7,1.5660123,3.7400053,711,348
174,69,4,1.966727,2.966211,874,346
174,102,6,1.2036799,3.0951767,1129,348
174,135,6,1.440117,3.6110396,554,352
174,54,3,0.55885136,1.6765541,1180,350
174,122,3,1.2466685,2.7082796,773,353
174,124,2,1.7410369,1.8055198,888,352
174,50,4,1.7732785,2.7082796,896,354
174,127,6,1.891497,5.029662,908,354
174,73,6,1.1606914,3.9979367,1016,353
174,136,6,1.3326455,3.2241426,1102,354
174,113,4,1.8700026,3.3531082,630,356
174,102,2,1.4831055,1.5475883,636,355
174,66,8,1.8055198,3.868971,888,355
174,57,2,1.4831055,1.5475883,514,356
174,128,6,1.3326455,3.0951767,634,358
174,87,4,2.6760383,3.0951767,858,358
174,64,4,2.03121,2.8372455,482,358
174,112,2,0.32241425,0.6448285,502,358
174,52,3,0.8597713,1.289657,666,359
174,66,6,1.7410369,3.2241426,168,360
174,44,4,1.7410369,2.7082796,444,360
174,100,2,0.6448285,0.7737942,494,360
174,135,3,1.8485084,3.9979367,595,361
174,58,4,2.2891412,2.7082796,636,362
174,34,1,0.0,0.0,651,360
174,120,6,2.1279342,3.6110396,849,362
174,51,4,0.87051845,1.8055198,868,360
174,138,6,2.2139113,4.9006968,888,361
174,70,6,1.4831055,3.7400053,270,364
174,130,5,1.7281405,3.0951767,290,364
174,115,11,0.9144841,4.255868,358,363
174,61,2,0.83827704,1.6765541,612,364
174,64,2,1.6120713,2.0634513,686,362
174,63,3,1.590577,2.579314,1043,362
174,131,6,1.9559797,3.6110396,1186,364
174,112,3,2.5363255,2.8372455,666,364
174,58,3,1.6335655,2.8372455,726,365
174,64,6,1.6980486,2.966211,594,368
174,63,9,1.3899636,2.8372455,870,369
174,115,6,1.8485084,2.8372455,442,369
174,75,8,1.8055198,4.771731,463,370
174,51,3,0.8167828,1.6765541,551,370
174,113,2,1.3541398,2.192417,605,370
174,106,6,1.289657,3.6110396,612,368
174,88,6,2.1279342,5.287594,666,369
174,52,1,1.1606913,1.1606913,707,368
174,113,6,1.3756342,3.4820738,1186,369
174,112,4,1.4508641,2.8372455,538,372
174,135,6,1.6120714,3.868971,648,371
174,60,6,1.2466685,2.966211,722,371
174,115,4,1.4831055,2.579314,766,370
174,103,2,0.8382771,1.4186227,927,370
174,65,6,1.6335654,2.8372455,942,372
174,111,1,1.8055198,1.8055198,260,372
174,59,2,0.9672428,1.9344856,426,374
174,90,2,1.4186226,2.7082796,628,372
174,50,12,1.5583357,3.9979367,749,376
174,62,1,2.192417,2.192417,770,375
174,120,7,1.344928,3.3531082,785,375
174,59,6,2.2354057,3.2241426,882,376
174,58,4,2.3536239,3.2241426,918,376
174,98,4,2.0634513,3.2241426,240,376
174,56,7,1.731825,3.3531082,569,377
174,40,1,0.0,0.0,896,377
174,99,6,1.4186226,3.0951767,1016,377
174,50,2,1.5475883,2.579314,1064,378
174,112,4,1.7732785,2.7082796,1120,378
174,122,3,2.1064398,3.0951767,253,380
174,77,6,2.192417,3.7400053,305,382
174,119,6,1.2251742,2.966211,379,382
174,114,8,2.015089,2.966211,538,381
174,110,3,0.98873705,1.5475883,741,381
174,67,2,1.8700026,2.192417,850,381
174,92,6,1.0532199,3.2241426,449,384
174,65,3,1.5045999,2.4503484,636,383
174,67,2,1.7410369,2.7082796,1178,384
174,104,1,1.1606913,1.1606913,848,384
174,131,6,1.8055197,3.0951767,1004,385
174,68,8,1.289657,3.4820738,606,388
174,113,2,1.7410369,1.9344856,855,388
174,87,1,1.8055198,1.8055198,1117,387
174,83,2,1.6765542,2.4503484,564,389
174,59,7,1.0685729,2.7082796,712,390
174,124,6,2.7512684,5.158628,770,390
174,81,9,1.7052131,4.642765,869,389
174,44,2,1.8055198,1.9344856,908,388
174,123,3,1.2036799,2.192417,414,392
174,39,1,0.0,0.0,421,391
174,104,6,1.289657,3.3531082,446,392
174,67,6,1.7410369,3.3531082,1027,392
174,64,1,1.4186227,1.4186227,363,392
174,57,5,1.9602787,4.1269026,503,392
174,65,1,1.5475883,1.5475883,529,392
174,103,4,1.6120713,2.966211,562,394
174,53,4,1.4508641,1.9344856,610,392
174,121,4,2.2568998,3.2241426,290,396
174,93,9,1.2466683,2.579314,497,395
174,64,4,1.8700027,3.0951767,332,398
174,116,6,1.827014,2.966211,848,397
174,73,6,1.8914968,3.9979367,946,396
174,80,5,1.0575187,3.0951767,411,398
174,68,7,1.8976382,2.8372455,1005,400
174,56,4,2.03121,3.2241426,512,402
174,109,2,1.6765542,2.4503484,550,400
174,91,7,1.8792145,3.868971,671,401
174,122,5,2.1150374,2.966211,252,402
174,98,2,1.8055198,2.7082796,278,403
174,125,3,1.0317255,2.579314,545,403
174,87,4,1.6120713,3.0951767,586,402
174,100,4,1.6443126,3.2241426,680,402
174,59,6,1.6765542,3.9979367,866,403
174,59,1,0.0,0.0,473,404
174,114,4,2.2246585,2.579314,498,406
174,78,5,0.8253805,2.3213825,768,406
174,95,4,1.7732784,2.579314,894,406
174,124,5,1.5991747,2.966211,925,406
174,54,4,2.0312097,2.8372455,1100,406
174,101,4,0.9027599,2.8372455,260,406
174,69,6,1.4616113,2.8372455,328,408
174,108,6,1.7840255,2.7082796,342,408
174,99,12,1.9989685,4.255868,374,408
174,106,2,1.9989684,2.8372455,510,408
174,80,4,2.7405212,3.2241426,554,406
174,114,6,1.8270141,3.4820738,941,408
174,122,4,1.7410369,2.7082796,1018,408
174,101,2,1.3541399,2.0634513,537,408
174,64,4,2.353624,3.4820738,606,408
174,51,1,1.1606913,1.1606913,649,408
174,58,1,1.6765541,1.6765541,703,409
174,65,2,2.192417,3.3531082,864,409
174,75,1,0.2579314,0.2579314,949,409
174,81,2,2.3858654,2.8372455,1090,410
174,117,4,2.3858654,2.8372455,244,410
174,131,6,1.5905768,3.4820738,388,412
174,114,6,1.1821856,2.7082796,359,414
174,57,2,2.514831,2.966211,758,414
174,119,6,2.2568996,3.3531082,934,413
174,113,8,1.6604334,2.8372455,316,416
174,115,1,1.8055198,1.8055198,569,415
174,130,6,1.5690827,2.966211,800,414
174,61,8,1.5475883,3.6110396,806,415
174,69,6,1.3541398,4.1269026,137,416
174,121,3,1.9344854,2.966211,608,417
174,84,6,1.6120712,3.6110396,680,417
174,122,6,1.3756342,3.4820738,726,416
174,69,6,1.590577,3.3531082,766,418
174,131,8,1.7571578,3.2241426,926,418
174,126,6,1.3756342,2.966211,948,416
174,103,3,0.51586276,0.9027599,321,420
174,95,6,1.3756341,3.4820738,396,420
174,56,2,2.514831,3.0951767,407,418
174,105,10,1.3025535,2.966211,504,420
174,96,6,1.8485084,3.2241426,544,419
174,114,6,1.2036799,2.966211,560,419
174,119,6,1.5690826,3.4820738,864,420
174,99,4,1.9022441,3.0951767,290,420
174,42,4,0.87051845,2.192417,340,422
174,79,2,0.8382771,1.0317256,515,422
174,54,4,1.6120714,1.9344856,252,422
174,56,2,1.5475883,1.6765541,517,422
174,127,6,1.8055197,3.2241426,540,424
174,98,6,2.2139113,3.9979367,701,423
174,138,9,1.7338722,3.9979367,1059,423
174,99,4,1.6120713,3.2241426,360,424
174,106,2,1.0962085,1.8055198,499,426
174,102,2,1.0317256,2.0634513,501,424
174,79,2,1.0317256,2.0634513,634,424
174,135,8,1.4992263,4.384834,902,426
174,109,2,1.9989684,3.6110396,392,426
174,121,4,1.9989685,2.579314,956,426
174,128,3,1.4186226,2.7082796,1038,426
174,126,6,1.8485084,3.7400053,1128,428
174,88,4,1.1606913,2.966211,540,430
174,51,1,1.4186227,1.4186227,742,429
174,110,4,1.7732784,3.0951767,958,428
174,118,4,2.7727625,3.7400053,674,430
174,63,6,2.0849454,3.6110396,420,434
174,116,4,2.3536239,2.966211,520,434
174,69,8,1.4025021,3.2241426,579,434
174,70,6,1.6550597,3.4820738,1162,434
174,85,2,0.9027599,1.0317256,436,434
174,104,4,1.4186226,3.2241426,486,436
174,112,3,1.6335655,2.0634513,530,434
174,60,6,2.0204628,3.6110396,550,435
174,132,6,2.428854,4.1269026,720,436
174,89,2,2.8372455,3.7400053,951,434
174,130,6,1.289657,3.0951767,334,436
174,68,2,0.9027599,1.8055198,688,437
174,85,2,2.127934,2.192417,150,438
174,93,1,0.5158628,0.5158628,255,438
174,66,2,2.127934,2.192417,281,440
174,112,4,2.8050041,3.7400053,340,438
174,99,2,1.4186227,2.8372455,450,440
174,119,8,1.0317256,3.6110396,713,439
174,95,1,1.5475883,1.5475883,991,439
174,59,6,1.6120714,3.4820738,1014,440
174,87,1,0.7737942,0.7737942,371,441
174,77,2,2.127934,3.6110396,660,440
174,88,4,2.2891412,2.8372455,942,442
174,129,6,1.6765541,2.966211,1000,441
174,77,7,1.4370463,3.4820738,1055,442
174,76,4,2.0634513,3.2241426,352,442
174,66,4,1.3218985,2.579314,359,443
174,51,4,2.1279342,2.966211,654,444
174,64,4,2.127934,3.868971,758,444
174,69,8,1.3702605,3.7400053,808,443
174,133,4,2.0634513,2.7082796,1026,444
174,107,4,1.3541398,2.8372455,312,446
174,56,1,1.8055198,1.8055198,853,445
174,51,1,1.0317256,1.0317256,855,445
174,123,8,1.8216405,3.0951767,922,446
174,120,6,1.3971285,2.8372455,443,446
174,115,2,1.0962085,2.192417,586,446
174,100,3,0.12896569,0.3868971,618,448
174,44,1,0.5158628,0.5158628,690,446
174,72,6,1.4616112,3.4820738,710,447
174,55,4,1.8700027,2.579314,820,446
174,71,8,2.0312097,3.868971,862,448
174,98,1,0.9027599,0.9027599,541,448
174,107,7,1.6028595,2.8372455,640,450
174,131,1,3.0951767,3.0951767,764,448
174,45,1,0.0,0.0,890,448
174,67,5,1.8828993,2.966211,142,451
174,63,6,1.7840255,2.8372455,402,452
174,69,3,1.5475883,3.4820738,611,452
174,75,6,1.1177027,3.3531082,922,450
174,53,3,1.8055197,2.7082796,422,452
174,121,9,1.260998,3.3531082,492,454
174,79,4,1.5798298,3.2241426,606,452
174,61,7,1.3817755,3.4820738,756,454
174,115,6,1.5905771,3.4820738,960,452
174,126,6,1.8485084,3.9979367,647,454
174,121,1,2.3213825,2.3213825,679,454
174,132,10,1.7668301,3.6110396,726,456
174,78,8,1.7087955,3.6110396,1094,456
174,135,6,2.2568998,3.2241426,156,456
174,60,3,0.8597713,2.4503484,540,457
174,78,1,1.0317256,1.0317256,652,456
174,123,4,1.9344856,3.868971,782,458
174,134,6,2.0204628,3.3531082,818,456
174,61,4,1.6120713,3.2241426,414,460
174,79,11,1.7351749,3.6110396,477,459
174,57,4,2.0956926,2.966211,546,460
174,68,7,2.2108407,3.4820738,274,461
174,59,3,1.289657,2.966211,569,461
174,91,5,2.192417,2.966211,618,462
174,53,4,2.7727628,3.4820738,970,460
174,115,4,2.127934,2.8372455,1056,460
174,123,6,1.8055197,4.384834,454,463
174,118,1,1.8055198,1.8055198,609,462
174,50,4,2.2891412,3.3531082,948,464
174,125,6,1.8485084,3.4820738,1170,464
174,64,6,1.8485085,3.3531082,642,466
174,60,5,0.33531082,1.6765541,683,466
174,58,9,1.7911903,3.3531082,907,466
174,94,6,1.590577,2.8372455,980,466
174,61,6,1.7195426,2.966211,558,468
174,70,8,1.6443127,3.3531082,611,467
174,86,2,1.9344854,2.579314,692,468
174,111,4,1.966727,3.2241426,861,467
174,93,2,2.2568998,2.966211,986,466
174,112,4,2.418107,2.8372455,1082,466
174,126,5,2.037658,3.7400053,343,470
174,119,6,1.289657,2.579314,349,470
174,117,2,2.0634513,3.3531082,526,469
174,123,4,2.0634513,3.2241426,946,468
174,89,1,0.2579314,0.2579314,988,468
174,81,6,1.9559798,3.4820738,152,472
174,53,4,1.4186227,2.8372455,184,472
174,67,6,1.8270141,2.7082796,206,470
174,75,3,2.278394,3.3531082,250,471
174,114,19,1.6086774,3.9979367,300,473
174,84,11,1.442071,3.0951767,327,472
174,71,2,2.579314,3.3531082,340,470
174,73,6,1.3326455,3.0951767,488,472
174,115,4,1.6443127,4.1269026,555,472
174,59,2,2.3213825,2.579314,567,470
174,117,6,2.364371,3.0951767,652,471
174,100,2,0.38689712,0.5158628,1128,470
174,91,1,1.1606913,1.1606913,461,473
174,96,9,1.3756342,3.2241426,742,473
174,102,4,2.2246585,2.8372455,796,472
174,70,2,1.6765541,1.8055198,932,472
174,130,6,1.7625312,3.7400053,122,476
174,60,7,2.0634513,3.2241426,181,476
174,93,1,0.9027599,0.9027599,200,475
174,85,4,2.03121,2.579314,398,476
174,123,5,1.8055197,2.7082796,936,475
174,107,4,1.7087955,2.579314,1120,476
174,131,5,2.424555,3.4820738,1219,475
174,122,6,1.6550598,3.3531082,307,478
174,107,8,1.5475883,3.3531082,531,477
174,106,6,1.440117,3.3531082,625,476
174,135,6,1.4616113,2.966211,848,478
174,114,4,1.7087955,2.3213825,902,476
174,74,1,0.3868971,0.3868971,111,479
174,70,6,1.8700027,3.7400053,422,480
174,119,8,1.4992262,3.7400053,615,480
174,116,5,2.1150374,2.8372455,717,480
174,108,4,1.6765541,2.966211,774,480
174,70,6,1.3756342,3.0951767,856,480
174,110,6,1.3111513,2.966211,870,479
174,61,5,1.7539335,2.966211,403,481
174,76,7,1.9160618,3.868971,476,482
174,112,4,3.0951767,3.7400053,758,480
174,110,4,2.0634513,3.7400053,928,482
174,105,1,1.0317256,1.0317256,1000,481
174,94,5,1.3670365,3.0951767,1020,482
174,100,4,2.2891412,3.0951767,556,484
174,45,4,0.6770699,1.289657,753,483
174,89,7,1.7502488,3.0951767,790,483
174,142,6,2.1064398,5.287594,166,485
174,128,6,2.0204625,3.4820738,294,486
174,64,6,1.6980482,3.3531082,454,486
174,45,4,2.1924167,3.0951767,510,486
174,82,8,2.7244005,5.416559,541,486
174,90,6,1.5475883,3.9979367,676,486
174,116,4,0.83827704,1.5475883,904,485
174,117,3,2.1064398,2.966211,245,487
174,103,3,1.289657,2.192417,504,486
174,118,6,1.8700027,3.0951767,806,487
174,94,7,1.6212829,4.771731,878,489
174,56,1,0.0,0.0,948,488
174,70,5,1.3412434,2.8372455,324,492
174,52,2,1.4831057,1.9344856,464,491
174,130,6,1.7410369,3.868971,645,490
174,64,4,1.5475883,2.7082796,240,492
174,119,8,1.289657,2.966211,666,493
174,42,1,0.6448285,0.6448285,809,492
174,42,2,1.289657,2.579314,848,492
174,119,2,2.2568998,3.4820738,289,496
174,91,4,2.0634513,2.966211,320,494
174,65,2,2.3213825,2.579314,790,494
174,66,4,2.1601753,2.966211,442,498
174,58,5,1.7797266,2.8372455,557,498
174,63,6,1.6335655,3.2241426,694,498
174,62,4,1.8055197,3.3531082,872,496
174,63,6,2.0419571,3.2241426,1082,496
174,95,4,1.5475883,3.0951767,312,498
174,65,8,1.5959505,3.868971,634,500
174,91,6,1.5475883,2.8372455,792,499
